location_PK,DIVISION,LONG_WGS84,LAT_WGS84
1907,D32,-79.4124392781433,43.7674757874038
1908,D54,-79.2991221549919,43.6933815171602
1909,D53,-79.3675478970984,43.7073946639447
1910,D41,-79.2481909081639,43.7081870143538
1911,D55,-79.3399950058533,43.6766441699236
1912,D54,-79.3372029249399,43.7165682575294
1913,D53,-79.3996823388452,43.7130106901636
1914,D54,-79.3164150445593,43.7049312904431
1915,D42,-79.2709605318756,43.8109803751003
1916,D23,-79.5533835335596,43.7012976503608
1917,D22,-79.4881042092187,43.6395595136927
1918,D12,-79.4917522103765,43.6671777501032
1919,D33,-79.3037142625141,43.7246200540609
1920,D14,-79.4023496325487,43.6484052882923
1921,D14,-79.3964957354901,43.6487331878368
1922,D43,-79.1722434144101,43.7715316975145
1923,D32,-79.4493032167863,43.7208611561532
1924,D41,-79.2572895429622,43.7489211755773
1925,D55,-79.3063867476197,43.6859742265808
1926,D33,-79.3712409228682,43.7559193959145
1927,D32,-79.4603886835285,43.7694551891147
1928,D43,-79.2588075510661,43.7687559669418
1929,D33,-79.3574816345599,43.7534887031089
1930,D31,-79.5096539899249,43.7396818407209
1931,D53,-79.3969270510674,43.7025956181861
1932,D33,-79.3058817648494,43.7325432417969
1933,D42,-79.2630840414204,43.8168455962884
1934,D13,-79.4581620798347,43.6960146669473
1935,D32,-79.4750493389148,43.7572294642273
1936,D11,-79.4962517056542,43.6601293408704
1937,D42,-79.280130920867,43.8119015814775
1938,D42,-79.2244709737357,43.8025016967233
1939,D14,-79.4171880294335,43.6638281086613
1940,D55,-79.3093011350337,43.6712620077892
1941,D31,-79.5182623930322,43.7400503543317
1942,D43,-79.1731424050424,43.7893216857086
1943,D43,-79.1973521695994,43.791627892771
1944,D52,-79.3827612420464,43.6459715850752
1945,D14,-79.3944049351969,43.6401405792443
1946,D11,-79.4571739142741,43.6565800141566
1947,D55,-79.3054535444841,43.679018425566
1948,D11,-79.4812184168316,43.6483857482153
1949,D51,-79.3867607489655,43.6702328098251
1950,D33,-79.3509095544404,43.7699092152588
1951,D43,-79.251257677375,43.7658750765121
1952,D52,-79.3826234441251,43.6529628920665
1953,D13,-79.4263260107076,43.6943788822054
1954,D13,-79.450791082787,43.6964014652436
1955,D43,-79.2250981618687,43.7332293891438
1956,D31,-79.4980449977311,43.7677585651905
1957,D53,-79.4015728353464,43.7219799773347
1958,D42,-79.2628367454304,43.8070238552405
1959,D32,-79.4322457438537,43.7861774166192
1960,D32,-79.4173393296969,43.7870643004928
1961,D31,-79.4854718438956,43.7258917468121
1962,D43,-79.1312389536267,43.7835634673535
1963,D32,-79.4199656109421,43.7213291679468
1964,D14,-79.4220365274655,43.662772609222
1965,D42,-79.2547405375567,43.7879296695144
1966,D22,-79.5576571903105,43.6182424119336
1967,D23,-79.5897694960311,43.7158062089879
1968,D11,-79.479075318579,43.6504965513937
1969,D22,-79.5369819300198,43.593690571914
1970,D54,-79.3058222489506,43.688838022155
1971,D54,-79.3319868291988,43.7194397520595
1972,D33,-79.3789731155859,43.7739152943902
1973,D32,-79.476543097479,43.773554039344
1974,D12,-79.4777600052558,43.6780129231977
1975,D53,-79.4073246279187,43.7149423785973
1976,D41,-79.268797925394,43.7684518542295
1977,D13,-79.4453060865627,43.6967631652554
1978,D13,-79.4192233180857,43.6980980854351
1979,D13,-79.4157179259122,43.6959606949611
1980,D23,-79.5895325999683,43.755925580163
1981,D33,-79.3275277503324,43.7435546179761
1982,D41,-79.2812848976377,43.7754433406183
1983,D54,-79.3492730189266,43.6934266043975
1984,D22,-79.5668677754517,43.6521967135764
1985,D32,-79.3968269144317,43.759439888106
1986,D51,-79.3705345557729,43.6637285028322
1987,D42,-79.2026467790861,43.8089259957698
1988,D31,-79.5738362350021,43.7615029161259
1989,D42,-79.3201340699537,43.7784281265177
1990,D53,-79.3901612589801,43.7084183169234
1991,D33,-79.3270265667882,43.7762434210144
1992,D52,-79.382088246527,43.659098198202
1993,D13,-79.4180091275949,43.6906665011002
1994,D23,-79.5670334818765,43.6852176432457
1995,D12,-79.4937485034707,43.6716699333811
1996,D13,-79.4261212032548,43.7042667688488
1997,D53,-79.3436415221632,43.7075578798101
1998,D54,-79.3461042012365,43.6786955668977
1999,D43,-79.2212164773726,43.7409806852701
2000,D51,-79.3813498495625,43.6666985058022
2001,D53,-79.3867607489655,43.6702328098251
2002,D32,-79.4400152029922,43.7404998600245
2003,D52,-79.3970158381526,43.6584965993835
2004,D53,-79.4004535365207,43.7166208831759
2005,D22,-79.5532531890489,43.6557760404789
2006,D51,-79.3801621473433,43.6576948967987
2007,D23,-79.545668470396,43.6929071848623
2008,D54,-79.3079307491731,43.693722313596
2009,D11,-79.4815086169824,43.6491281499665
2010,D12,-79.4792179369312,43.7149098483975
2011,D11,-79.4423762206847,43.6627698161251
2012,D32,-79.4123530527115,43.7804754963968
2013,D55,-79.3156607403438,43.6831130229428
2014,D33,-79.3396588687812,43.7966412770936
2015,D22,-79.5158140495646,43.6120798127361
2016,D41,-79.2853960670724,43.6970102181584
2017,D41,-79.2736469731514,43.6943797280603
2018,D43,-79.1313965732558,43.7916037592607
2019,D32,-79.4511877806508,43.7394984547597
2020,D54,-79.3011688543107,43.6956114127014
2021,D42,-79.2479546586743,43.7904818784622
2022,D12,-79.4870192121627,43.6682032482041
2023,D52,-79.3938323387142,43.6538145932486
2024,D42,-79.2885985143447,43.8024999370617
2025,D14,-79.4027741348853,43.6574366991183
2026,D54,-79.3009875523731,43.6894361223979
2027,D42,-79.2163962894649,43.816285357989
2028,D53,-79.3985311436452,43.6712397129001
2029,D51,-79.37905065457,43.6719104110141
2030,D13,-79.433781792833,43.7019443653248
2031,D32,-79.443233712236,43.7477684662877
2032,D53,-79.4042555337006,43.7098731894642
2033,D31,-79.4961375960619,43.7658936609051
2034,D14,-79.4044985341976,43.6570980987898
2035,D31,-79.5206744113512,43.7567575864424
2036,D12,-79.5085125426077,43.7085811463814
2037,D54,-79.3007746537057,43.6930080171717
2038,D14,-79.4273582242126,43.638955883497
2039,D55,-79.3011580467713,43.6781538280848
2040,D13,-79.4476738854716,43.6962545656741
2041,D32,-79.3882276160338,43.760501889106
2042,D54,-79.3322072251306,43.6841570029758
2043,D12,-79.4774939475765,43.7061823544644
2044,D42,-79.2719669290309,43.8179362081646
2045,D42,-79.2593841515164,43.8077816586034
2046,D23,-79.5493287722058,43.7272962290426
2047,D41,-79.3076362688439,43.7368190373454
2048,D41,-79.2866686620048,43.6904343274175
2049,D52,-79.3952975368992,43.6512995905917
2050,D33,-79.372105189345,43.8005290071909
2051,D41,-79.2659443089757,43.7274465861583
2052,D33,-79.3644614228502,43.7819887063447
2053,D23,-79.5805770292873,43.758466405771
2054,D22,-79.5495873909253,43.6342874154921
2055,D43,-79.1846137045174,43.7618428030754
2056,D42,-79.2773879244881,43.8057015526904
2057,D41,-79.2914498670891,43.7060193994185
2058,D12,-79.5188193407559,43.7121157448552
2059,D41,-79.3092486719578,43.7620173213469
2060,D43,-79.1652638172929,43.787677982371
2061,D13,-79.431246514566,43.6872250926275
2062,D33,-79.3409210158811,43.7276460259824
2063,D53,-79.3671977001677,43.700347476527
2064,D13,-79.4404061130115,43.6832896980107
2065,D32,-79.4384511272833,43.7554559749008
2066,D53,-79.4073802324973,43.7048586948176
2067,D53,-79.3895450538286,43.7277822854516
2068,D42,-79.2611420454335,43.8342980606959
2069,D31,-79.5112525613112,43.7318283869472
2070,D54,-79.3185411414152,43.6928075146071
2071,D42,-79.3110751980407,43.8203898077927
2072,D42,-79.2955109054465,43.7969276076731
2073,D33,-79.3549687953514,43.8018098140979
2074,D41,-79.276516605779,43.7359757663845
2075,D53,-79.4026794538208,43.6832920381056
2076,D33,-79.3175964695805,43.7518244221291
2077,D23,-79.5685200701545,43.7155613359008
2078,D55,-79.3103780340722,43.6715176065056
2079,D11,-79.4494975168329,43.6414822942453
2080,D22,-79.5394272243703,43.6053961943903
2081,D33,-79.3695386068495,43.7467859950403
2082,D14,-79.4226852257703,43.649385793988
2083,D14,-79.4273446242172,43.6475543929954
2084,D42,-79.2830919031448,43.7861457559858
2085,D53,-79.3973892485638,43.6766903213849
2086,D23,-79.6075732674272,43.7386163593311
2087,D41,-79.2840742659104,43.6939455237742
2088,D13,-79.4497128873617,43.6944323678189
2089,D22,-79.4864331102136,43.6330365990892
2090,D52,-79.3861618443091,43.6577625968664
2091,D12,-79.4767280566416,43.7028786594496
2092,D31,-79.5242403063046,43.7733352729587
2093,D32,-79.4117529885046,43.7648092872204
2094,D53,-79.3867268709052,43.6993007449279
2095,D22,-79.5307885955331,43.6446500736934
2096,D41,-79.2836117980244,43.7642056385782
2097,D32,-79.4071720148681,43.7579133882272
2098,D23,-79.5114786842566,43.6840023960166
2099,D55,-79.3375618971235,43.6687811498208
2100,D14,-79.4279808240051,43.6405788858685
2101,D22,-79.546585790528,43.6328086146424
2102,D33,-79.3207452593423,43.7429311222831
2103,D54,-79.3183268393987,43.6862676190497
2104,D52,-79.3838204414746,43.6485588876625
2105,D32,-79.3947068794435,43.7843477035113
2106,D43,-79.2246709745439,43.7406652843289
2107,D22,-79.6030828970649,43.6515618599103
2108,D32,-79.4464344769017,43.7347475495103
2109,D32,-79.4140191602658,43.7737733934265
2110,D32,-79.4134586963741,43.7618402873875
2111,D52,-79.3860928455999,43.6615659006696
2112,D32,-79.3880447160948,43.766584388106
2113,D32,-79.4028199381052,43.7274499750929
2114,D12,-79.4785910393067,43.711185049848
2115,D42,-79.2955435073147,43.8045272422392
2116,D31,-79.5178214109841,43.750212079932
2117,D31,-79.501796905901,43.7682392745732
2118,D41,-79.2915797781562,43.7270449614474
2119,D43,-79.2087862255997,43.771473298171
2120,D41,-79.2737455708839,43.6910771323981
2121,D23,-79.5825068707533,43.744124674957
2122,D55,-79.3412505818241,43.6607885150164
2123,D33,-79.3187361442408,43.7273390398838
2124,D14,-79.4102134335236,43.6626714062989
2125,D22,-79.5214253942758,43.6503228305595
2126,D54,-79.3133913452883,43.6950276106068
2127,D41,-79.280763394116,43.7294395681944
2128,D23,-79.5615518810434,43.7388749712113
2129,D43,-79.2107934304045,43.7611005964551
2130,D31,-79.5423651999811,43.7520723868061
2131,D43,-79.2265638777098,43.7775845087597
2132,D11,-79.4369866210032,43.6534762032892
2133,D12,-79.4839924928149,43.6842274020328
2134,D51,-79.3778420490607,43.6582068973107
2135,D43,-79.2433101171183,43.7659528885222
2136,D54,-79.3586593833633,43.6775135431164
2137,D11,-79.4711764188116,43.652265439802
2138,D41,-79.2839618617608,43.6874494332019
2139,D42,-79.2900054109925,43.8097332692415
2140,D32,-79.4216356674189,43.739866979012
2141,D53,-79.3852494531012,43.6753813160471
2142,D13,-79.4423237034063,43.6882949839956
2143,D42,-79.3216005982505,43.8123428428359
2144,D32,-79.4438761145837,43.7493609679635
2145,D33,-79.3478852506429,43.7771241137934
2146,D53,-79.378905179677,43.6874490600392
2147,D41,-79.2664891292373,43.7689478565079
2148,D11,-79.4623199205928,43.6710173418583
2149,D11,-79.460291423515,43.6649664449941
2150,D32,-79.435735625246,43.7444355663923
2151,D23,-79.5486670406611,43.7013188552781
2152,D41,-79.290923469422,43.709857192114
2153,D33,-79.3112557754726,43.7508822256654
2154,D13,-79.443415721638,43.6714997230344
2155,D23,-79.5668988930184,43.6806893287583
2156,D42,-79.2905923890787,43.7803176351616
2157,D32,-79.4334902307006,43.7906281193368
2158,D51,-79.3603153637759,43.6634226025263
2159,D13,-79.430220029724,43.6747317239089
2160,D23,-79.596495062152,43.7440592676482
2161,D33,-79.344005549256,43.7875872320746
2162,D31,-79.5090378203626,43.7562908845891
2163,D22,-79.5463277890645,43.6234592115633
2164,D54,-79.3302627329297,43.7115237736863
2165,D54,-79.3015962601505,43.7153245741499
2166,D31,-79.5375680968097,43.7433289767356
2167,D23,-79.6190225894708,43.7234660101607
2168,D55,-79.3091873317807,43.6679900014349
2169,D42,-79.2371299756186,43.8142476685519
2170,D54,-79.3397425128663,43.6808542837812
2171,D22,-79.5139590978781,43.6448506329812
2172,D13,-79.4482891200135,43.6715570234509
2173,D11,-79.4487104170953,43.6454404980034
2174,D33,-79.3820741399819,43.7932910538139
2175,D33,-79.346350238101,43.7478459074868
2176,D33,-79.3908943864903,43.7793978967276
2177,D32,-79.4387835259638,43.7567835763184
2178,D22,-79.5840362208713,43.6597366785702
2179,D42,-79.2853564971423,43.7839319435637
2180,D53,-79.3941251522005,43.7075984109813
2181,D54,-79.3199265404915,43.6958887084447
2182,D55,-79.355099986698,43.6769327464104
2183,D31,-79.5159957428129,43.7221528464395
2184,D42,-79.2514317677901,43.8232795029577
2185,D32,-79.4483828226357,43.7220810557466
2186,D55,-79.3165627202476,43.666335885726
2187,D33,-79.3685662821522,43.7327371026002
2188,D32,-79.4067138889668,43.7441451829139
2189,D33,-79.3491273420295,43.7827911165586
2190,D42,-79.2196015715606,43.8031258961069
2191,D52,-79.3864126486609,43.6693675088036
2192,D43,-79.2290255395335,43.7693704208087
2193,D22,-79.524444985699,43.6018611860148
2194,D53,-79.4223987099276,43.702886974551
2195,D12,-79.506382272756,43.6922141752547
2196,D55,-79.3137736347224,43.6753144084716
2197,D23,-79.583817615132,43.6848146062371
2198,D41,-79.2933107961668,43.7419001462507
2199,D41,-79.2646058938634,43.7102518110704
2200,D41,-79.2580359506806,43.7556429715906
2201,D51,-79.3754693487286,43.6524651915688
2202,D11,-79.4870494187113,43.6585046625806
2203,D55,-79.3359773153844,43.6797280863075
2204,D42,-79.3204414693445,43.7758805225118
2205,D14,-79.4195534268142,43.6385122809916
2206,D22,-79.5636459865034,43.6353023140413
2207,D51,-79.3589110612221,43.6568290959328
2208,D41,-79.297553767593,43.7205761666381
2209,D22,-79.5081106952797,43.6603461086748
2210,D53,-79.3954707497499,43.7073532089392
2211,D11,-79.4652710158585,43.6535528246841
2212,D33,-79.3299714631975,43.7870850420477
2213,D41,-79.282289966174,43.6925565269005
2214,D14,-79.4101477315052,43.6559691984556
2215,D23,-79.5372224588054,43.6991727788258
2216,D32,-79.4483127297989,43.7833344113186
2217,D31,-79.5161620130833,43.7598327858576
2218,D54,-79.3278508293856,43.684210408409
2219,D54,-79.3007621587397,43.7080850893531
2220,D43,-79.2335844249564,43.7567613917497
2221,D22,-79.5249778067046,43.5964303847912
2222,D43,-79.2212276036064,43.7726343144657
2223,D53,-79.3779233725398,43.7217350133152
2224,D12,-79.4631691163883,43.6740400330233
2225,D13,-79.4408334974506,43.6926505738916
2226,D53,-79.4048722357664,43.7053849976609
2227,D42,-79.3095877974216,43.8159205845768
2228,D33,-79.3764639155659,43.7530964936854
2229,D14,-79.4097093305261,43.6515497938901
2230,D42,-79.3119071707698,43.7727146208528
2231,D54,-79.3426622235506,43.6906118077604
2232,D41,-79.2598953237223,43.7357688808867
2233,D41,-79.2510768063586,43.7092179126736
2234,D13,-79.417849820529,43.6979439878838
2235,D55,-79.3180274231827,43.6698757903684
2236,D43,-79.1868540079379,43.7705067959781
2237,D54,-79.355099986698,43.6769327464104
2238,D11,-79.4432937194227,43.6599010135381
2239,D42,-79.2916996002051,43.791090277697
2240,D33,-79.3597276197499,43.7475048989198
2241,D12,-79.5028744994994,43.670799332058
2242,D32,-79.4306351889736,43.7230849614345
2243,D54,-79.3131333433054,43.686524222495
2244,D41,-79.2716839064521,43.7325983739604
2245,D31,-79.5586834046107,43.7543746971103
2246,D41,-79.289008061909,43.6928771224723
2247,D23,-79.5743469751347,43.7336030761924
2248,D11,-79.4444047198702,43.6623547167004
2249,D22,-79.5296574037403,43.5980605801984
2250,D41,-79.2833724948163,43.7732732384928
2251,D12,-79.4705579063304,43.6796976181972
2252,D41,-79.2699074002391,43.7227123889183
2253,D14,-79.4004775332235,43.6501545894654
2254,D33,-79.3768047170218,43.7543744934582
2255,D11,-79.4530963156334,43.6541667095797
2256,D42,-79.2275304758553,43.7961426919456
2257,D33,-79.3791871179065,43.7659416906086
2258,D33,-79.3627289042268,43.8031199245163
2259,D22,-79.5428237446012,43.5923154672073
2260,D23,-79.5448741849724,43.6816241756941
2261,D55,-79.2921655570092,43.6857006302309
2262,D11,-79.4537808154052,43.6560435123102
2263,D23,-79.5991961651041,43.7327441715943
2264,D51,-79.366516357454,43.660693199797
2265,D31,-79.5580447230997,43.7599985079896
2266,D43,-79.1508231328861,43.7787770775463
2267,D33,-79.3097035575711,43.7292693433802
2268,D41,-79.3071893705921,43.7663175198109
2269,D33,-79.3095068656112,43.7363759359053
2270,D55,-79.3471741885786,43.6719568406544
2271,D31,-79.5115198548461,43.7291717715387
2272,D54,-79.3292837335796,43.7122682722727
2273,D43,-79.1976159720219,43.7910008927733
2274,D33,-79.3709107236232,43.7694725960203
2275,D22,-79.5227009913158,43.6554445455121
2276,D14,-79.4146535298481,43.6605248046894
2277,D51,-79.3765288494112,43.6566318957356
2278,D41,-79.2715751883332,43.7104745056326
2279,D33,-79.3603694724348,43.7977714865613
2280,D51,-79.3841910505493,43.6708037100493
2281,D42,-79.2768779249526,43.8275004538011
2282,D42,-79.2094960699918,43.7976738943818
2283,D23,-79.6365251545456,43.7477500832209
2284,D32,-79.3945639142322,43.761163188106
2285,D22,-79.5062978621653,43.6032604396643
2286,D42,-79.2049338723866,43.802572793528
2287,D53,-79.3966084555738,43.6983014289463
2288,D14,-79.411367129543,43.6473514899227
2289,D32,-79.3895722996801,43.7734906926538
2290,D31,-79.5635522835209,43.7496727848889
2291,D52,-79.3914365404018,43.654315293419
2292,D42,-79.3000513066265,43.8253218460103
2293,D22,-79.5350833836963,43.6781406802923
2294,D32,-79.4538941932235,43.746311465187
2295,D13,-79.4408624190982,43.6784965136827
2296,D52,-79.3853007475786,43.6666923057979
2297,D13,-79.4511747844337,43.6954990665445
2298,D52,-79.3929876386033,43.6517920909904
2299,D31,-79.4999930159574,43.7610581742634
2300,D41,-79.2693197895325,43.7099182088151
2301,D55,-79.3148414229551,43.6667318894951
2302,D14,-79.404518238336,43.6665328098959
2303,D55,-79.3372634872614,43.6605589245325
2304,D43,-79.1736697124571,43.7850869858843
2305,D52,-79.3920520371579,43.6453705844742
2306,D22,-79.5098065890609,43.6798938082011
2307,D54,-79.3491803163787,43.6903803021072
2308,D31,-79.5164532137613,43.7627628868418
2309,D14,-79.4259907250602,43.6595110072785
2310,D53,-79.3926398649702,43.6883993463622
2311,D22,-79.5299157971103,43.6402476582333
2312,D42,-79.171645198734,43.8028815873819
2313,D53,-79.4039547321895,43.7189013780693
2314,D53,-79.3998254493109,43.6992027215569
2315,D53,-79.3687079975344,43.7017901714667
2316,D51,-79.3834799472795,43.6639921030958
2317,D32,-79.4129343543091,43.7781619953666
2318,D55,-79.349835570972,43.6588778987021
2319,D13,-79.4563366490005,43.7084375547809
2320,D22,-79.5821830984315,43.6340931428247
2321,D54,-79.3584227854642,43.6784062470404
2322,D22,-79.4901041084508,43.6352663928155
2323,D55,-79.3527332847146,43.6740213391734
2324,D41,-79.2876870749654,43.7133176873505
2325,D42,-79.2887832126446,43.8070462567007
2326,D23,-79.520580764586,43.6958175755528
2327,D11,-79.463699515558,43.6538924222902
2328,D12,-79.5307357388923,43.7065040450366
2329,D54,-79.3313307230344,43.6816944986414
2330,D31,-79.5187419135578,43.7692318856585
2331,D14,-79.4182706272418,43.6498241944355
2332,D12,-79.5046552692237,43.6932637725798
2333,D54,-79.3412023122461,43.6814516835141
2334,D23,-79.545665443168,43.7212601616078
2335,D22,-79.5228634063529,43.5948492904215
2336,D22,-79.4892446139261,43.6249601633662
2337,D14,-79.4288414237182,43.6386520835864
2338,D53,-79.3627614046148,43.708568971418
2339,D31,-79.5104433930496,43.7404015472779
2340,D13,-79.4651399578091,43.7059560570072
2341,D32,-79.4635256648302,43.7651204758494
2342,D22,-79.5328327947177,43.6431530585789
2343,D13,-79.4652795568782,43.7064285565742
2344,D31,-79.5192049104506,43.7528875822822
2345,D23,-79.6000835607602,43.7429457668455
2346,D22,-79.4952908255014,43.6161369101164
2347,D55,-79.3470173799772,43.66667052107
2348,D53,-79.4031496337046,43.722977175682
2349,D33,-79.3649239211456,43.7845796110806
2350,D55,-79.3045633489825,43.6864159261037
2351,D32,-79.3946262823623,43.7790115972465
2352,D55,-79.3269111143974,43.6711621781636
2353,D32,-79.4331780006533,43.7339194608316
2354,D14,-79.398019833992,43.6394678785716
2355,D54,-79.34692080955,43.6844168854373
2356,D43,-79.1991005682638,43.7937195921832
2357,D55,-79.3059943465654,43.6826812299266
2358,D55,-79.3203705238153,43.6726401926313
2359,D53,-79.4122377273702,43.7008914938238
2360,D55,-79.3266253109316,43.6675983689485
2361,D33,-79.3287989664039,43.7748225196668
2362,D41,-79.2532148327988,43.735621982026
2363,D52,-79.3912724369271,43.6434159825197
2364,D42,-79.1527781595312,43.7979017648141
2365,D22,-79.5207430028918,43.6382126852432
2366,D32,-79.42017612441,43.788842203889
2367,D32,-79.3926720008834,43.7495416864729
2368,D42,-79.3149407705738,43.7752804223465
2369,D32,-79.3916872794582,43.7829290989657
2370,D52,-79.3768282460017,43.6411486800789
2371,D41,-79.2966143655121,43.7142988794367
2372,D12,-79.492759106868,43.6693936417599
2373,D32,-79.3999853525975,43.7346450784363
2374,D22,-79.4989067259907,43.6174890966666
2375,D31,-79.5229001069337,43.75141588142
2376,D51,-79.3858379481384,43.6679975072343
2377,D41,-79.2779495697142,43.6935265270937
2378,D52,-79.3859087470931,43.6658615049652
2379,D13,-79.4262676311084,43.674932322792
2380,D31,-79.5426989029354,43.7533314894836
2381,D22,-79.5521568833754,43.615042505127
2382,D13,-79.4285772975957,43.7067626655474
2383,D51,-79.3789567461455,43.6516907907944
2384,D42,-79.2980958061484,43.8199785188835
2385,D54,-79.3047012542993,43.7026422989258
2386,D31,-79.5296091411104,43.7235727476239
2387,D31,-79.4854991760361,43.741076491429
2388,D23,-79.587293014984,43.6895126735076
2389,D53,-79.3685662971848,43.703130669377
2390,D52,-79.3888627470576,43.6681955076369
2391,D52,-79.3854456422606,43.6539008930046
2392,D13,-79.4418914677522,43.7094030574852
2393,D42,-79.2101125023636,43.8201833645399
2394,D11,-79.4686014257432,43.6654562594372
2395,D51,-79.3691074580886,43.6670948063991
2396,D32,-79.4572629717341,43.7637441741687
2397,D31,-79.5403096958959,43.7427228772455
2398,D43,-79.2174337826313,43.7899107950995
2399,D31,-79.537860832596,43.717313731741
2400,D33,-79.3887442135041,43.7934633321754
2401,D54,-79.3285006300663,43.6858316093726
2402,D22,-79.567182388412,43.6596753275841
2403,D53,-79.3946216449428,43.6699243107133
2404,D42,-79.2669390340588,43.8240074346324
2405,D11,-79.4445717207415,43.665135619887
2406,D32,-79.4529911634386,43.7908762399969
2407,D43,-79.2093133914501,43.7459358899749
2408,D51,-79.3861045483936,43.6686421079645
2409,D32,-79.402037269166,43.7764315933928
2410,D41,-79.3023462736462,43.7627252228649
2411,D33,-79.3192616597932,43.7411773238148
2412,D31,-79.5495397193966,43.7598098043851
2413,D12,-79.505523742769,43.7092544464395
2414,D22,-79.4983879275447,43.6162187957559
2415,D12,-79.475930566425,43.6993095650331
2416,D14,-79.4043421329364,43.6531577942127
2417,D14,-79.4011514364006,43.6603598023345
2418,D41,-79.2659961091694,43.7746621514508
2419,D32,-79.4184616177247,43.7916456059446
2420,D52,-79.3845627472281,43.6649204040241
2421,D43,-79.1374051527858,43.7834930680831
2422,D33,-79.3564526326593,43.7824712120055
2423,D53,-79.3887227531268,43.7237815902278
2424,D43,-79.1701068129238,43.7671657063812
2425,D22,-79.5376135918909,43.6434269428354
2426,D42,-79.2660673362462,43.8155542943217
2427,D31,-79.4907278652455,43.73736918005
